comment_id,author,time,likes_count,text,parent_id,video_id
Ugzq5ZmgPDzFQ4A3hhR4AaABAg,@amnesiahaze89,1717905350.989547,1,because There is a leftist as president,,XlnspY2wOVw
UgwNsiqCriElBt3el9h4AaABAg.A5y1um6EGJuA5y2I8TVS3z,@jasonstewart3748,1723175735.404951,1,And those idiots think politics doomed it,,XlnspY2wOVw
Ugyu8ffrpBWvymaVt254AaABAg,@alwaysbeingbelle4409,1720497335.195674,1,"Teachers aren’t paid “so little” considering they’re only working 9 months of the year. My kiddo’s K teacher makes $85,000 a year (which is excellent in our area…teacher salaries are public record in my state), but I guess it depends on the school system too. It’s been my experience that teachers feel entitled to things that typical workers in the real world aren’t afforded (vacation days, sick time, 3 months off, etc). Teachers have it better than they even know.",,XlnspY2wOVw
Ugx9mp2psW5Lo18Flot4AaABAg,@Jiminy-do-999,1717905352.427085,1,Capitalism.,,XlnspY2wOVw
UgzBcf80OBmqAbYlXwd4AaABAg,@JR-bj3uf,1723175735.185688,1,"I went to school in the 1970s. Busing, race, new math, team teaching and every other liberal plan to fix the world was a part of my daily life. Liberals, who run education, love change but hate accountability. They had grand plans and vision but when it failed they skipped off to new projects. My mom taught me to read. The schools just wasted my time.",,XlnspY2wOVw
UgxDqdcPnnrvtIjsAVN4AaABAg,@meggrotte4760,1720497337.161309,1,Common core math is terrible,,XlnspY2wOVw
UgzrxusonP1ZAA2rLfB4AaABAg,@brucevisser-johnston,1717905350.17353,1,Pay teachers more and place more value on teachers  as well as help low and no income families. A safe and healthy home life enables students to learn. Maybe breakfast and lunch at school paid by school for poor students so  no student is to hungry to learn,,XlnspY2wOVw
UgxvjlwXZY3odBHSQGx4AaABAg,@bigsarge8795,1717905353.726945,1,"I got this..  
1. Teachers dont get paid d*ck 
2. Disrespecful kids 
3. Entitled parents 
4. Spineless administrators",,XlnspY2wOVw
UgxD9jb-cIhHinuaSCh4AaABAg,@awos6559,1720497337.1746,1,"Education achievement depends on social background. You can’t have kids in ghettos with shootings and drugs and parents doing drugs and working ten jobs etc and claim the teachers aren’t doing well! That’s hypocrisy! Those kids are going to fail!! One or two might make it through, but most are destined to fail or not do well academically!!! The education reflects America’s social economic policies! Claims that teachers and schools should make such students from difficult backgrounds successful I think are completely false! Not going to happen!! Students will only do better if social economic policies are better!!! It doesn’t matter what the teachers do!!! Especially when the teachers and schools have so little power over what to teach, how to teach it or disciplining students etc! The vast majority of inner city kids from challenging backgrounds are destined to fail!! And the countries with more equitable and harmonious social policies and less broken societies are going to continue having better education outcomes!! Why?! Cause kids in better circumstances do better, period! Kids in bad circumstances can’t do well! America can’t pretend away its problems and pretend that it can have broken social policies and somehow have the resulting kids do wonders at school! And to make matters even worse, many states are even going softer on substances, so parents and community members are using these substances and many even involving their kids! So the schools are also becoming places where many kids go after using or frequently being near such substances!!! So to the previous challenges of learning, now add substances too!!!! In NYC with marijuana legalization many kids now use it in high schools! Good luck teaching them anything!!!",,XlnspY2wOVw
UgyB14NnxtPmxOd5u2t4AaABAg,@FauziAli,1720497337.171892,1,"As a person, common curriculum won't work if made across America or the world. People have their own way of thinking and definitely they can solve the same problem their own ways.",,XlnspY2wOVw
UgwPw7noD0yjI-3zUFd4AaABAg.A-9_l3d-tvsA7nV42ESZ6N,@KokaRudy,1725854153.380496,1,I DO AGREE WITH YOU! I can't understand chemistry bc I don't want to and bc I hate it,,XlnspY2wOVw
UgwPw7noD0yjI-3zUFd4AaABAg.A-9_l3d-tvsA7JZVX_avEG,@Indoekneejah,1725854153.378596,1,What's your point when it comes to this video.,,XlnspY2wOVw
UgyTcwozlC7isbrN6xB4AaABAg,@Yhabd87579jd,1717905355.590518,1,"Parents need to actually parent their kids and teach them to respect teachers and value education. Adding more coursework won’t work if the kids don’t respect the teachers, don’t study, and are still passed along to the next grade anyway.",,XlnspY2wOVw
UgzBTjA0Ad_uHNTpIkx4AaABAg,@cowboyPinoy1969,1717905350.177253,1,"Woke people  Destroy The Education System, now a lot of Children Are confused about what they are. The pedophiles are Running around the children's locker room. The Men Are Destroying Women's Sport I can think more but Wi'll Stop here.",,XlnspY2wOVw
UgyiUmShPTF2u78Ga1l4AaABAg,@skyguyxninja5650,1728446131.49103,1,"High School teachers in Germany: lazy, are on same level as students, they can’t make everyone be quiet.
US High School teachers: screaming at the students and attacking them",,XlnspY2wOVw
UgzG1FVOSM8nKPJT-YN4AaABAg,@albertgreen8347,1717905352.444116,1,The US education system is not failing.  The PUBLIC education system is failing.  There is a simple solution.  Abolish it!,,XlnspY2wOVw
UgzDTcmO50-Rm7ci4-t4AaABAg,@creativesource3514,1728446131.479442,1,Uk is much better,,XlnspY2wOVw
UgzdZAxayjFAIEyS6AV4AaABAg,@capulater,1731124529.475004,1,Women have ruined education.  There is no debate on this.,,XlnspY2wOVw
Ugy-QtTANPYNmmrvr414AaABAg,@NajCharfeddine,1717905345.771457,1,"I'm an engineer and I'm struggling with my third grade child math homework. The questions are weird and hard to understand, that's not how my generation learned in school",,XlnspY2wOVw
UgwaAJBgWHOJS1d3_YJ4AaABAg,@jamesfaragoza5782,1720497337.15779,1,We had it right with segregation,,XlnspY2wOVw
UgwdYaLloOgu_yh5X514AaABAg,@acbc3543,1720497337.155744,1,Education isn’t broken . Students don’t care and neither do their parents,,XlnspY2wOVw
UgxVS-9Ap4fA9TzJQeB4AaABAg,@amanda92561,1723175735.190935,1,and then the whole world wonders why LGBT people in America support Palestine 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Lack of education!,,XlnspY2wOVw
Ugy0Q0Kcg3X6WgjoYo14AaABAg,@ambiven10,1723175735.192151,1,"All I hear is whining in this video. Kids need to put in the hard work too. As someone who grew up in early 90s I used to struggle in math, but kept putting in hours till I became good at it. Today's kids have no focus and patience to practice math.",,XlnspY2wOVw
UgxvLHbVzgJLIUnd9oV4AaABAg,@prabakaranr3001,1728446131.483249,1,What woke teachers and professors provide inputs except gender parity lgbtq philosophy. Adopt what Finland is doing.,,XlnspY2wOVw
Ugzi8atkhVB_HPx-sGB4AaABAg,@perezsan1,1720497336.158509,1,All lies. They are teaching this math -> 1 LGTB - parents = 1 democrat vote,,XlnspY2wOVw
UgwMUqRaSE_qhRd8fZt4AaABAg,@Eskeeter03,1717905350.183946,1,"Because it was never supposed to succeed.  If the US wanted smarter well educated people,  they would create an educational system in order to accomplish this which would include better trained teachers, more physical activity,  and  bilingualism, however it's a multi billion dollar economy built on ignorance and miseducation. 

The current educational system is running exactly how it's supposed to",,XlnspY2wOVw
UgwXSM0wmYxLfWkUIwZ4AaABAg,@johnhumphrey9953,1733716526.21937,1,If you want to make it worse put the federal government in charge.,,XlnspY2wOVw
UgySLzdNLBdX8HenIat4AaABAg,@thatrandomguyontheinternet2477,1725854131.968844,1,"I looked at some entrance exams for US colleges
The majority was stuff I learned from 1-12 and some stuff from 13-15.",,XlnspY2wOVw
UgwP_ctPVbTuTMbET9N4AaABAg,@florentinosebastianjrjhun2535,1717905350.986646,1,Obama standard education  which money money Common core...failures,,XlnspY2wOVw
UgyX-2NbwmpFYjQxjLl4AaABAg,@Agent77X,1717905339.214902,1,"Student now are pretty much dummies compared to those pre 2000! If you talk with them about history, geography or government they are pretty much blank!😂",,XlnspY2wOVw
UgwFVOR2oe-BoPhWCl94AaABAg,@harrymills2770,1717905339.221324,1,"I think the entire paradigm is outdated.  Cramming 20 or 30 kids into one room for the same lesson, when each and every lesson can and should be customized to each student.  

There's a place for getting kids together in groups for group activities, like sports, music, and so on, but the 3 Rs, plus history and geography?   We have better ways than trying to give one lecture, aimed at the 'C' students, to all students.",,XlnspY2wOVw
UgxPH5zF4IhTNQxvbbJ4AaABAg,@llamalover02,1717905347.059229,1,"I think some of the issues also lie at home. Parents need to also be assisting with things like extra reading at home, and teaching thier children why education is so important. We need much better standards both inside the classroom and out.
Parents need to do their job rasing functional children properly. Or they need to not have children if they can't put the effort in. 
Teachers don't need the responsibility of lack of good parenting on their shouldners... and for god's sake, pay them a living wage for what they do.",,XlnspY2wOVw
Ugy-P1OcMA2gdonIUJp4AaABAg,@DFRKR,1717905358.373863,1,"But yeah, the problem is that America can't just be happy with how they're doing and how the people of the country are doing. And do one standard education like everybody's supposed to be getting and accept that extras are extras. And the standard is the standard and that's it. Why are you looking at other countries performance? Those kids are studying for 16 and 18 hours.  Or is 6 to 7 days a week for hours every single day they don't go out and play they don't go out and have fun. You know who cares who cares and then what to turn around, to have the same job when they grow app, just leave alone, we don't need to be them, we're us, we have fun in this country we relaxing this country. We don't do stuff that is not necessary in this country.  You want to sit around and have your child study for 1618 hours 7 days a week that this was literally you can look it up actually on YouTube. It's a little girl and she's crying because she's only allowed 1 hour of computer a day and all the time she studying studying and that's all she does. She studies her school work. She does her other academic things. Her parents want her to do like music and dance and stuff. But either way, she's just always doing something education. Wise 24 hours every day. She gets 1 hour to have fun. And this little girl is breaking down in tears.  Begging to just be on the computer for one more hour. Even thirty more minutes even fifteen more minutes and this is literally what she said",,XlnspY2wOVw
UgysFo420llJlZZaiyF4AaABAg,@mada881010789,1717905357.543766,1,The quality of the teachers and parents are not up to par 😂,,XlnspY2wOVw
Ugx7p5O9yBXsBfnuoZx4AaABAg,@zAlaska,1717905357.540864,1,"Let no child get ahead by leaving anyone behind, elimination of phonics, cursive, and common math flipped upside down with techniques parents are unaccustomed. Passing them on to the next grade even as they have not learned to read is a waste of everybody's time and Criminal.",,XlnspY2wOVw
UgxD5D-zW7OW0U_9Iq94AaABAg,@Star-u3t1l,1717905340.251813,1,"Schools need to embrace phonics, if children cannot decode words they won't excel in reading. Good readers become top students!",,XlnspY2wOVw
UgwAWOycSOB_tJn5mrV4AaABAg,@stevetorres76,1733716526.215482,1,"I went to public schools in the United States,,, the ones i went to seemed to just spew out far left ideals and an extreme socialist agenda. Nothing about standing on your own, nothing about owning a business either they would say the only way to survive in the world was to have a good job with a good company or join the military... Get good grades and be a good worker and to work for someone else. They never said, this is how you become an landlord,  this is how you open a pawnshop,  this is how you run a laundromat,  this is how you run a Chinese restaurant,  and the general idea was if you don't work hard in school you'll end up as a construction worker.  Being a plumber,  an electrician, a welder, a mechanic. Those type of professions were looked down on.",,XlnspY2wOVw
